title,link,price
b'Robert Yundt Homes-Award Winning New Construction',anchorage.craigslist.org/reb/5911227917.html,339576
b'**Barber shop business for sale**',anchorage.craigslist.org/reb/5909724475.html,25000
b'Gorgeous home on the 18 hole of the Palmer',anchorage.craigslist.org/reb/5946742127.html,325000
b'Cash for Homes Alaska [Alaska local]',anchorage.craigslist.org/reo/5912636386.html,0
b'HAWAII OFF GRID HOUSE on 1 ACRE',anchorage.craigslist.org/reo/5919845986.html,49500
b'House for Sale at 3731   Westminster Way',anchorage.craigslist.org/reb/5910415612.html,354900
b'house for rent or for sale',anchorage.craigslist.org/reo/5941715794.html,1100
b'Alaskan Log Home 4 SALE',anchorage.craigslist.org/reb/5946122237.html,192500
"b'Glennallen, AK Home for Sale - 2bd 1ba'",anchorage.craigslist.org/reb/5946045642.html,185000
"b'Land for Sale in Girdwood, AK (0.21)'",anchorage.craigslist.org/reb/5946038961.html,78000
"b'Land for Sale in Eagle River, AK (1.83)'",anchorage.craigslist.org/reb/5946034652.html,80000
b'Well-maintained Southside 4Plex Recently Updated!',anchorage.craigslist.org/reb/5946009305.html,635000
b'South Anch Lot for Sale!',anchorage.craigslist.org/reb/5946026478.html,22900
"b'Wasilla, AK Home for Sale - 7bd 4ba'",anchorage.craigslist.org/reb/5946029999.html,599900
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5946024372.html,25000
b'for Sale in Anchorage',anchorage.craigslist.org/reb/5946022569.html,385000
b'Lot for Sale in South Anch!',anchorage.craigslist.org/reb/5946021929.html,22900
b'3bd 2ba/1hba Home for Sale in Anchorage - Reduced',anchorage.craigslist.org/reb/5946016995.html,365000
"b'Townhome for Sale in Anchorage, AK (3bd 2ba/1hba)'",anchorage.craigslist.org/reb/5946011269.html,320000
"b'LAS VEGAS, NV. RHODES RANCH Single Story'",anchorage.craigslist.org/reb/5946012427.html,447888
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5946004608.html,349000
b'Stunning Mid-Hillside Home!',anchorage.craigslist.org/reb/5945996850.html,629000
"b'Land for Sale in Anchorage, AK (1.08)'",anchorage.craigslist.org/reb/5946004531.html,725000
b'Spacious 4-plex recently remodeled and updated!',anchorage.craigslist.org/reb/5945987531.html,359000
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5945970340.html,580000
b'R3 Lot in Midtown!!',anchorage.craigslist.org/reb/5918221239.html,125000
"b""27125 Cloyd's Rd""",anchorage.craigslist.org/reb/5945907528.html,0
b'Make rental income with this multi-family property!',anchorage.craigslist.org/reb/5945896361.html,180000
b'L3 73rd L4 Vacant Land',anchorage.craigslist.org/reb/5945891527.html,0
b'2007 Juneau Drive',anchorage.craigslist.org/reb/5945885696.html,295000
b'Cabin Shed &amp; Pole Barn &amp; Vacant Lot for sale',anchorage.craigslist.org/reo/5910415140.html,125000
"b'$330,000 4 bedroom Midtown Home'",anchorage.craigslist.org/reb/5907382888.html,330000
b'I Want Your House',anchorage.craigslist.org/reo/5942313246.html,0
b'18700 England Circle',anchorage.craigslist.org/reb/5911367596.html,545000
b'3106 Barbara St.',anchorage.craigslist.org/reb/5908238160.html,325000
b'New Year !! New Home!!',anchorage.craigslist.org/reb/5945658212.html,530000
b'Perfect Home For The New Year!!!',anchorage.craigslist.org/reb/5945664171.html,329000
b'Alaskan lake front living',anchorage.craigslist.org/reb/5945452002.html,370000
"b'2 Family Rooms, Open Concept'",anchorage.craigslist.org/reb/5945476204.html,250000
b'Fantastic family home located within walking distance of Chester Creek',anchorage.craigslist.org/reb/5910094894.html,329000
b'South Anchorage Remodeled Townhouse',anchorage.craigslist.org/reb/5910093056.html,279000
"b'Snow Bird Special, AZ Land, 5 Acre Homested'",anchorage.craigslist.org/reo/5945324568.html,0
"b'Duplex Southside, $305,000 Bring Offer'",anchorage.craigslist.org/reb/5945272077.html,305000
b'Extra Large Discovery Harbour Lot Owner Finance or Cash',anchorage.craigslist.org/reo/5945147740.html,0
b'OPEN HOUSE',anchorage.craigslist.org/reb/5945076889.html,343900
b'New Listing - Newer Ranch Home',anchorage.craigslist.org/reb/5944854630.html,255000
b'73 Acres of Gorgeous Wasilla!',anchorage.craigslist.org/reb/5944842691.html,239000
b'Willow Home On Private Airstrip',anchorage.craigslist.org/reb/5944842246.html,399900
b'Once In A Lifetime Opportunty - Cold Bay Lodge',anchorage.craigslist.org/reb/5944841602.html,900000
b'1.16 Acre Lot in Wasilla',anchorage.craigslist.org/reb/5944840988.html,15000
"b'Affordable land near the heart of the city at E Danna Ave., Wasilla'",anchorage.craigslist.org/reb/5910440117.html,45000
"b'bright, quiet end-unit townhouse-style condo w/ trail access'",anchorage.craigslist.org/reo/5944626359.html,149800
b'Mobile home for sale',anchorage.craigslist.org/reo/5920031216.html,35000
"b'Contemporary Home in Warm Mimbres, NM Join Your Other Friends Here!'",anchorage.craigslist.org/reo/5944535903.html,220000
b'South Anch Lot for Sale!',anchorage.craigslist.org/reb/5944520615.html,22900
b'Lots for Sale in South Anch!',anchorage.craigslist.org/reb/5944515760.html,22900
b'South side 4-plex! Well maintained n secured building!',anchorage.craigslist.org/reb/5944507577.html,635000
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5944512858.html,349000
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5944518307.html,25000
"b""Stunning Home with Chef's Kitchen n Huge Deck!""",anchorage.craigslist.org/reb/5944497433.html,629000
b'Spacious Owner Occupy 4Plex!',anchorage.craigslist.org/reb/5944504724.html,359000
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5944501430.html,580000
b'Office and residential buildings for sale',anchorage.craigslist.org/reo/5944330146.html,350000
b'5-BEDROOM EQUITY BUILDER!',anchorage.craigslist.org/reb/5944283946.html,279000
"b'AFFORDABLE LUXURY HOME $179,900 5521 W LIMBERLOST AVE'",anchorage.craigslist.org/reb/5921940343.html,179900
"b'AFFORDABLE LUXURY HOME  $219,000'",anchorage.craigslist.org/reb/5921917516.html,219000
b'Raspberry &amp; Jewel Lake Townhouse',anchorage.craigslist.org/reb/5928814568.html,279000
b'South Anchorage Move-in Ready Large Home',anchorage.craigslist.org/reb/5910102100.html,549900
b'Large Home Lots of Privacy',anchorage.craigslist.org/reb/5928816062.html,329000
b'South Anchorage Townhouse',anchorage.craigslist.org/reb/5939096926.html,0
"b'2BR, 1BA, ZLL (no dues)'",anchorage.craigslist.org/reb/5944177835.html,150000
b'Idyllic parcel with partial view of Anchor River and Cook Inlet!',anchorage.craigslist.org/reb/5937561733.html,24000
"b'Beautiful, Elevated Lot - Just Under 1 Acre'",anchorage.craigslist.org/reb/5937568176.html,55000
b'Anchorage Hillside Vacant Land',anchorage.craigslist.org/reo/5943861129.html,0
b'Owner Financing Available!!!',anchorage.craigslist.org/reb/5930949342.html,77000
b'NEW PRICE!!!    FABULOUS HOME IN GATED COMMUNITY-GREAT LOCATION!',anchorage.craigslist.org/reb/5906985136.html,330000
b'Updated 6 plex for sale. Make more $ than a 4plex',anchorage.craigslist.org/reo/5909501248.html,499000
b'15 ac lake front remote',anchorage.craigslist.org/reo/5943086357.html,0
b'**LOT NEAR MONTANA CREEK** 15k OBO',anchorage.craigslist.org/reo/5943088273.html,15000
b'2bd 1ba Home for Sale in Glennallen',anchorage.craigslist.org/reb/5943042884.html,185000
b'0.21 Land for Sale in Girdwood',anchorage.craigslist.org/reb/5943035074.html,78000
"b'Eagle River, AK Land for Sale - 1.83'",anchorage.craigslist.org/reb/5943030267.html,80000
b'7bd 4ba Home for Sale in Wasilla',anchorage.craigslist.org/reb/5943025616.html,599900
"b'for Sale in Anchorage, AK ()'",anchorage.craigslist.org/reb/5943017379.html,385000
"b'Anchorage, AK Townhome for Sale - 3bd 2ba/1hba'",anchorage.craigslist.org/reb/5943005571.html,320000
"b'Anchorage, AK Home for Sale - 3bd 2ba/1hba'",anchorage.craigslist.org/reb/5943010554.html,365000
b'2bd 2ba Condo for Sale in Anchorage',anchorage.craigslist.org/reb/5942999262.html,140000
"b'Land for Sale in Anchorage, AK (1.08)'",anchorage.craigslist.org/reb/5942993271.html,725000
b'Retail/Commercial B-3 Building &amp; land FOR SALE',anchorage.craigslist.org/reb/5942906838.html,750000
b'Spacious Home With Four Large Bedrooms and low Heating Cost!',anchorage.craigslist.org/reb/5942779345.html,355000
b'2.3 Acres in Anchorage!',anchorage.craigslist.org/reb/5942684490.html,0
b'Super affordable 2 Story home!',anchorage.craigslist.org/reb/5942673632.html,139000
b'LAKE FRONT LOT',anchorage.craigslist.org/reo/5942737977.html,0
b'Remote lodge style living with year round accessibility!',anchorage.craigslist.org/reb/5942680208.html,0
b'Picture Perfect Eagle River Living',anchorage.craigslist.org/reb/5942690936.html,0
"b""Commuter's Dream Home!""",anchorage.craigslist.org/reb/5942656599.html,199000
b'Anchorage Side by Side Duplex',anchorage.craigslist.org/reb/5942646317.html,0
b'Cabin and land next to the Nature Center',anchorage.craigslist.org/reb/5942640586.html,150000
b'8033 N Wasilla Fishook Road',anchorage.craigslist.org/reb/5942642952.html,349900
b'Custom Lake Home (Turn Kay Sale - Fully Furnished)',anchorage.craigslist.org/reo/5942586216.html,1399500
b'Home For Sale- Price reduced',anchorage.craigslist.org/reo/5942565706.html,269900
b'40 acres on Pittman',anchorage.craigslist.org/reo/5926379463.html,0
"b'Airstrip ownership, five acres, well, easy commute...'",anchorage.craigslist.org/reo/5905888354.html,0
b'Gorgeous  Waterfront Mountain vies 3 acres',anchorage.craigslist.org/reb/5942278969.html,79000
b'moblie home for sale',anchorage.craigslist.org/reo/5941921778.html,0
b'VIEW PROPERTY IN ALASKA',anchorage.craigslist.org/reo/5906909920.html,0
b'New year! New home! Owner financed mobile home!',anchorage.craigslist.org/reo/5941674399.html,90000
b'Oceanfront Property Gulf of Alaska',anchorage.craigslist.org/reo/5919742327.html,0
b'R4 Multi plex vacant lot',anchorage.craigslist.org/reo/5925059294.html,140000
"b'Owner Financing, Luxury Town House, Garage, Like New'",anchorage.craigslist.org/reo/5914957875.html,1400
b'FOR SALE - Recreational cabin 2 hrs north of Anchorage',anchorage.craigslist.org/reo/5941203007.html,0
b'2 Wooded Acres Homesite in Big Lake',anchorage.craigslist.org/reb/5907418477.html,26500
b'Lake frontage Acreage Hatcher Pass Mountains Land',anchorage.craigslist.org/reb/5935298719.html,50000
b'Roommate for Duplex',anchorage.craigslist.org/reo/5941163384.html,650
b'Homer view lot for sale',anchorage.craigslist.org/reo/5903193822.html,0
b'Unique 10 acre property with 3 Homes',anchorage.craigslist.org/reo/5941036567.html,700000
b'7.68 Acres Lake front Property',anchorage.craigslist.org/reo/5940901148.html,25000
"b'Lake cabin $162,900'",anchorage.craigslist.org/reo/5908322179.html,162900
b'Trapper Creek &amp; Lake Parcel LAKE FRONT &amp; CREEK!',anchorage.craigslist.org/reo/5940652517.html,0
b'Lovely Home in Great Neighborhood',anchorage.craigslist.org/reo/5940568629.html,407000
b'$229000 44 Acres Creek Front Property NW Montana',anchorage.craigslist.org/reb/5940400995.html,229000
b'Remote Lakefront 13.25 acres',anchorage.craigslist.org/reo/5930804063.html,45000
"b'2.83 ACRES LAKE FRONT LOT $112,900 (WILLOW)'",anchorage.craigslist.org/reb/5925083023.html,0
b'Two Lots in downtown Sutton Alaska',anchorage.craigslist.org/reo/5903253693.html,0
b'Gorgeous 18+ acres',anchorage.craigslist.org/reb/5940198442.html,130000
"b'Bruce Lake ( Lake Front)   $130,000'",anchorage.craigslist.org/reo/5940148620.html,0
b'Craftsman style home (Duplex) w/rental unit',anchorage.craigslist.org/reo/5940037267.html,525000
b'3.86 Acres Heistand Ave E.',anchorage.craigslist.org/reo/5924588315.html,23999
b'4.0 Acres Land for Sale at 28629 W Parks Highway',anchorage.craigslist.org/reb/5939603619.html,169000
b'Paradise Land 40 acres for sell.',anchorage.craigslist.org/reo/5901658933.html,0
b'Land Off Hollywood Rd For Sale!',anchorage.craigslist.org/reb/5939534393.html,25000
b'South Anch Lot for Sale!',anchorage.craigslist.org/reb/5939536554.html,22900
b'Recently remodeled n updated Spacious 4-Plex!',anchorage.craigslist.org/reb/5939528062.html,359000
"b""Well-Maintained Southside 4-plex with an owner's unit!""",anchorage.craigslist.org/reb/5939524982.html,635000
b'2bd 1ba Home for Sale in Glennallen',anchorage.craigslist.org/reb/5939526810.html,185000
b'Lot for Sale in South Anch!',anchorage.craigslist.org/reb/5939532232.html,22900
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5939518464.html,349000
"b'Land for Sale in Girdwood, AK (0.21)'",anchorage.craigslist.org/reb/5939521007.html,78000
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5939522013.html,580000
"b'Land for Sale in Eagle River, AK (1.83)'",anchorage.craigslist.org/reb/5939513771.html,80000
"b'Wasilla, AK Home for Sale - 7bd 4ba'",anchorage.craigslist.org/reb/5939508598.html,599900
b'Gorgeous Home! Warm &amp; inviting living &amp; family room w/ fireplace!',anchorage.craigslist.org/reb/5939512771.html,629000
"b'Anchorage, AK  for Sale -'",anchorage.craigslist.org/reb/5939500075.html,385000
"b'Anchorage, AK Home for Sale - 3bd 2ba/1hba'",anchorage.craigslist.org/reb/5939495543.html,374000
"b'Anchorage, AK Townhome for Sale - 3bd 2ba/1hba'",anchorage.craigslist.org/reb/5939488887.html,320000
b'2bd 2ba Condo for Sale in Anchorage',anchorage.craigslist.org/reb/5939473018.html,140000
"b'Land for Sale in Anchorage, AK (1.08)'",anchorage.craigslist.org/reb/5939468525.html,725000
"b'Bettles Small House, Shop, &amp; Two Storage Buildings'",anchorage.craigslist.org/reo/5939446033.html,0
b'BEAUTIFUL FREE STANDING RETAIL BUILDING FOR SALE OR LEASE',anchorage.craigslist.org/reb/5939426289.html,750000
"b'Bruce Lake ( Lake Front)   $130,000'",anchorage.craigslist.org/reo/5939305695.html,0
b'Robert Yundt Homes-Award Winning New Construction',anchorage.craigslist.org/reb/5900917375.html,567818
b'Spacious centrally located shop in Wasilla City Limits!',anchorage.craigslist.org/reb/5899481513.html,249900
b'Robert Yundt Homes-Award Winning New Construction',anchorage.craigslist.org/reb/5902478058.html,422680
b'Robert Yundt Homes-Award Winning New Construction',anchorage.craigslist.org/reb/5902472200.html,279460
b'Robert Yundt Homes-Award Winning New Construction',anchorage.craigslist.org/reb/5900922312.html,296000
b'A River Runs thru it....',anchorage.craigslist.org/reo/5938873933.html,0
b'Cabin on 2 acres',anchorage.craigslist.org/reo/5938791941.html,0
b'1 bdrm condo w/ garage',anchorage.craigslist.org/reo/5938706425.html,120000
b'Raw Land',anchorage.craigslist.org/reo/5913364180.html,0
b'Lots for Sale! Awesome Investment with many possibilities!',anchorage.craigslist.org/reb/5938155940.html,22900
b'Fabulous Owner Occupy 4-Plex!',anchorage.craigslist.org/reb/5938147295.html,359000
"b'Bruce Lake ( Lake Front)   $130,000'",anchorage.craigslist.org/reo/5938162423.html,0
b'Totally build-able and ready for you!',anchorage.craigslist.org/reb/5938151814.html,25000
b'Recently updated Southside 4-plex!',anchorage.craigslist.org/reb/5938121573.html,635000
"b""Screaming deal! Selling less than what owner's bought it 5 years ago.""",anchorage.craigslist.org/reb/5938126160.html,580000
"b'Turnkey 4-plex, phenomenal cashflow guaranteed!!!'",anchorage.craigslist.org/reb/5938135228.html,349000
b'Family home on 2.3 Acres in Anchorage!',anchorage.craigslist.org/reb/5938081435.html,0
b'Stunning Views - Stunning Home',anchorage.craigslist.org/reb/5938092224.html,0
b'Elegant Mid-hillside Home!',anchorage.craigslist.org/reb/5938098194.html,629000
b'2 unit Multiplex for Sale in Wasilla',anchorage.craigslist.org/reb/5938066714.html,359900
"b'Unbeatable value from this lovely, private home!'",anchorage.craigslist.org/reb/5938072562.html,139000
b'Alaskan dream home!',anchorage.craigslist.org/reb/5938077653.html,0
b'Side by side duplex- Perfect investment opportunity!',anchorage.craigslist.org/reb/5938058072.html,0
b'Convenient location for a spacious townhouse!',anchorage.craigslist.org/reb/5938064780.html,199000
b'Fantastic Lot with the Nature Center in your back yard!',anchorage.craigslist.org/reb/5938053935.html,150000
b'OPEN HOUSE*Sat&amp;Sun;*4 Bed/3 Bath w/View',anchorage.craigslist.org/reb/5937975650.html,239000
